0,1
0.4289197059422829,0.3613476072332291
0.5300818730646093,0.6988590049226359
0.6356173959193291,0.45383110957150397
0.1641331333678422,0.584142241999762
0.25545514377431167,0.7977924389257822
0.7003645015180942,0.3292737663412303
0.3826661496321262,0.28056383846956745
0.5249740981335251,0.3495480827311439
0.2476138396821279,0.6288592370317626
0.30558778008970067,0.08336804130717801
0.8162486679320529,0.07939734865307968
0.413529397426889,0.34046856082394417
0.5204035123251406,0.8056499010136776
0.48498583834267117,0.15891536033054898
0.9278303316115699,0.4176573837100863
0.30751417746002474,0.24115166204150706
0.6475321430356458,0.33818210800118187
0.20334927604504205,0.5498796112213704
0.1811060648006373,0.625543141938231
0.8491946040532201,0.7340640400300554
0.037560793556921546,0.33348077904320195
0.7109636062656747,0.3026012291596877
0.679061629851423,0.5060713437967851
0.7780253929436967,0.9332790544138326
0.8751324489162967,0.8861216587011732
